ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
19 ,factor,East Leah,TV ,2500 ,17  ,2023-03-22?,Susan Harvey, paul49@example.net,848-723-3346,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,*Entregado,Producto defectuoso ,4  
27,administration,New  Reginaldmouth,movement,  1500, 16,2023-06-06.,*Adam Mueller,?paul49@example.net,857-262-8794,"4412  Lee  Dam  Apt.  872
Hunterbury,  HI  03589",Efectivo,.Entregado,Producto defectuoso,43  
 12,up,South Thomas,step, 300,10 ,2023-08-13,Andrew Mitchell,wwilson@example.org,280.504.6212?,"?22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta ,Entregado, ,18  
  5,dog,Port Alexachester,at,  2600,  22,2023-09-01,Samantha Hodges,brianboyd!example.org,369.774.6572x373,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,Entregado,, 25
30  ,factor_,Valerietown,increase, 900, 22,2023-09-13,Samantha?Hodges,sandersbeth@example.org.,848-723-3346,".22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo , En camino,., 39
17  ,_wait,Nguyenshire,still,700 ,  2,2023-09-01,David Norton,_lharmon@example.net,557.193.8141,"0827 Jill Cape Suite 299
Angieport, DC 15542?",Efectivo,Entregado,_Producto defectuoso,83  
  1,professor,North Thomastown,group,  1100,  24,2023-06-28,Benjamin Chan,sandersbeth@example.org,372.568.4886x317,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo,Entregado,_, 14
24  , if,South Timothyberg*,forward, 600, 24,2023-09-01,Lisa Stafford,estesjon@example.org,001-236-332-5014x39284,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,Entregado, Producto defectuoso,97 
  26,focus,?Nguyenshire,forward, 2500,  29,2023-04-14,Mark Mays,paul49@example.net,280.504.6212?,"USS Fuller
FPO AA 30334",Efectivo,_Entregado,Producto defectuoso,  28
26  ,create.,East Janicemouth,*finish,700  ,27 ,2023-03-13?,Larry Welch,matthew29@example.com,001-419-330-3873x87349?,"7474*Sean*Pine
Frazierchester,*OK*57469",Efectivo,Entregado,Producto defectuoso, 97
27,wait,East Brittany,leader,  900,10  ,2023-08-17 ,*Michelle Mitchell,_ydavid@example.com,857-262-8794,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Producto defectuoso ,87  
  3,kitchen ,East Brittany?,*leg, 1100,27 ,2023-10-15,Cynthia Hayes,_matthew29@example.com,509.821.0932x647,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado.,Producto defectuoso,25  
  22,strategy,Valerietown?,north,  2800,  28,2023-03-14,?Samantha Hodges, eric24@example.com,001-890-231-3672x1535," 233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Producto defectuoso, 14
 21,involve,Milesburgh ,grow,  2800,7 ,?2023-11-20,Angela Taylor.,wliu@example.net,001-236-332-5014x39284,"?233 Peterson Canyon
Tranmouth, ND 40770",Efectivo_,Entregado,Producto defectuoso,19  
18 ,wait,Jodichester,_individual,700 ,11,.2023-03-22,?Andrew Mitchell,lharmon@example.net,_(175)317-5834,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,*,  25
26 ,owner,Valerietown*,leg,  200, 16,2023-03-13,Larry Welch,*estesjon@example.org,870-860-8083x698,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529 ",Tarjeta?,En camino,Producto defectuoso ,30
  5,.present,Susanton.,spring, 2500,17 ,2023-05-06.,.Kelsey Lopez, estesjon@example.org,(475)336-0709x87999,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,En camino,_,39  
 10,professor,East Josephland,set,1100 , 16,2023-05-05,Mark Mays,wliu@example.net,001-419-330-3873x87349,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado, Producto defectuoso,18 
19  ,education.,North!Jasmine,rich_,  200,9,*2023-05-06,Kelsey Lopez,matthew29@example.com,(475)336-0709x87999,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Producto defectuoso,21 
  20,if,Jessechester?,movement ,  1100, 14,2023-09-01,Jessica Davis,powersjimmy@example.org,557.193.8141,"*848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado,Producto!defectuoso,39 
8,?trade,Trujillofort_,forward,  200,22 ,2023-03-14,Alan Bird*,eric87@example.org, 280.504.6212,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,En camino, ,  72
  22,staff?,Jessechester,rich ,  1600,  27,2023-07-15,Alan Bird,parkerandrew@example.org ,+1-105-592-6193x7727,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,*Entregado, Producto defectuoso,74  
  23,six,.Kevinton,rich,1500  ,  15,2022-12-04,Mark  Mays,david09@example.com,848-723-3346,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta,Entregado,Producto defectuoso ,74  
17 ,wait,East Jonathan,finish,  900, 24,2023-09-23,Carla Orozco,vhill@example.org,_(612)821-1834x900,"493 Cameron Ramp
Veronicatown, MI 81010?",Tarjeta,_En camino,Producto defectuoso,25 
19 ,involve,Jessechester_,finish, 2100, 30,2023-01-04,Sharon Lowe,wliu@example.net_,(686)499-0991," 848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,*Entregado,Producto defectuoso?, 55
  24,.base,Valerietown,budget,2600 , 22,2023-03-13,Carla Orozco,parkerandrew@example.org,(314)325-7035x737,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,.Producto defectuoso,54
1  ,food,North Jasmine,still,  1100, 8, 2023-09-01,Lisa!Stafford,ydavid?example.com,280.504.6212,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063", Efectivo,En camino,Producto defectuoso, 28
15,owner,North Brittney,finish*,1100 ,22 ,2023-09-23,Andrew Mitchell,walkerraven@example.net_,857-262-8794,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,,  24
20 ,strategy,Trujillofort,individual,2300  ,  7,2023-05-06,Daniel Garcia,parkerandrew*example.org,001-890-231-3672x1535,"0262 Cheryl Union
Sampsonfurt, ME 63401",*Tarjeta,Entregado,?Producto defectuoso,  25
  18,under,Courtneymouth,_industry,800  ,25,2023-07-10,Juan Manning,briangonzales@example.net,339-100-4282x04920,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta_,Entregado_,Producto!defectuoso,42
8,just,South Timothyberg_,member,2500 , 24,2022-12-04,Sharon Lowe,.eric24@example.com,280.504.6212?,"*29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso,49  
8,focus?,Kevinton,grow,700  , 21,?2023-07-15,Samantha Hodges,karaware@example.net_,*001-338-955-6200,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,En camino_,,25 
25  ,kitchen,Vasquezborough?,spring, 2400, 17,2023-06-06,Lisa Stafford,vhill@example.org,339-100-4282x04920*,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,?,24 
18 ,six,South Timothyberg,individual,2600 ,11,2023-03-22,Angela Taylor,powersjimmy  example.org,280.504.6212,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,.En camino,,38  
  4,food,Valerietown,popular,  2100,11,2023-04-14?,Crystal Chambers,vhill!example.org,848-723-3346,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,Entregado,,98
 14,*professor,*North Thomastown,north, 2600,  21,2023-07-15,Alan Bird,eric87@example.org.,(101)988-9703x8562,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado,Producto defectuoso, 39
  2,present,*Larrychester,group, 2500,25,2023-06-17,Sharon Lowe,lweaver@example.org,641-800-6599x2234,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,?Entregado,*Producto defectuoso,98
25  ,involve,South Thomas*,exist,  300,  8,2023-10-15,*Juan Manning,krystalmcdaniel@example.org,001-236-332-5014x39284,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado, ,55 
18 ,just,North Brittney,_exist,2100 ,18 ,2023-02-09, Cynthia Hayes,cwilliams@example.com,857-262-8794?,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,_Producto defectuoso,98
 26,education,Briannaport,individual*,2400 ,  7,2023-05-05,Samantha Hodges,?paul02@example.com,001-890-231-3672x1535," 664 Berger Rapid
South Suzanne, WV 68526",_Tarjeta,Entregado,Producto defectuoso,42
  12,home,East Josephland*,popular,  200,11,2023-06-06,David Scott,brianboyd@example.org.,(686)499-0991,"91315!Simpson!Fork!Apt.!336
South!Mark,!GA!64860",Efectivo,.En camino,Producto defectuoso, 12
24  ,home,_Vasquezborough,spring, 900,  21,_2023-02-09,Jennifer Holmes.,ydavid@example.com,(101)988-9703x8562,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,*Producto defectuoso,12  
8,education,Jodichester,spring, 800,16  ,2023-07-10,Mark Mays,walkerraven@example.net,372.568.4886x317,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,En camino,Producto defectuoso,19  
27,door,Valerietown,?grow,1500 ,  17,2023-07-10,*Mark Mays,paul49@example.net,+1-105-592-6193x7727,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo?,Entregado*,Producto defectuoso, 25
29 ,dog,Courtneymouth,job, 1500,28  ,2023-07-15,Kelsey Lopez,brianboyd@example.org,369.774.6572x373,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,Entregado,,39  
28  ,create.,West Charles,spring,600  ,25,2023-09-01,_Mark Mays,eric24@example.com,339-100-4282x04920,"664 Berger Rapid
South Suzanne, WV 68526*",Efectivo,Entregado,Producto defectuoso,88
5  ,owner,South Timothyberg*,group,700  ,22  ,2023-02-09,Dr. Monica Woods,wliu@example.net.,369.774.6572x373,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739*",Tarjeta,Entregado,*,42
12 ,six_,Andrewside,?step, 200,11,2023-05-05.,Susan Harvey,vhill?example.org,001-338-955-6200,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado,Producto defectuoso, 14
  29,choice,Port Alexachester,still,2100  ,14 ,2023-03-14,Jessica Davis, paul02@example.com, (314)325-7035x737," 493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,Entregado?,Producto defectuoso*,  97
20 ,owner,Trujillofort,north,  2500,12  ,2023-01-04,Carla Orozco,*paul49@example.net,557.193.8141,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,Entregado*,,43 
21  ,professor,Kevinton,still,300  ,  12,2023-03-13.,Angela Taylor,rdaugherty@example.net,(101)988-9703x8562,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,_,12  
  12,home,South!Thomas,whom,3000  ,15 ,_2023-11-20,Jessica Davis, matthew29@example.com,369.774.6572x373,"37970!Hudson!Falls
Downshaven,!PA!58533",Efectivo,En camino,_, 83
8,trade,North Thomastown*,north,2500 ,  27, 2023-01-18,Susan Harvey,paul49*example.net,(475)336-0709x87999,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta?,En  camino,Producto defectuoso., 18
8,door,Courtneymouth,group, 200, 16,2023-01-18,Lisa Stafford,edward94@example.org,372.568.4886x317,"*2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,En camino,Producto defectuoso,  55
18 ,strategy,Port Kelly,movement,1100  ,23  ,2023-09-13,Brittney Guerra,estesjon@example.org,870-860-8083x698*,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,En camino?, Producto defectuoso,43 
 25,home,East?Jonathan,leg,  2100,11,2023-01-18,Karl Cardenas,eric87@example.org,001-890-231-3672x1535,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,Entregado,_, 97
24  ,owner,East Jonathan,spring,  900, 23,2023-01-04,Kelsey Lopez,wwilson@example.org,641-800-6599x2234,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado,Producto defectuoso ,54
 28,dog_,East Jonathan,whom,  700,  30,2023-05-06,Sharon Lowe,walkerraven@example.net,001-594-337-5421x87814,"_91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,En camino,,28 
 14,six.,Port Kelly?,job.,1500 ,22  ,2023-10-15,.Susan Harvey,*harperdanielle@example.net,339-100-4282x04920?,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,_En camino,_,19 
 12,present,East Janicemouth,grow, 200,14 ,2023-03-22,.Charles Williams,lharmon@example.net,(686)499-0991,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063", Efectivo,.Entregado,,43  
17  ,if,Jessechester,_letter,2600 ,21  ,2023-08-27,_Karl Cardenas,krystalmcdaniel?example.org,_001-338-955-6200,"?29340 Murphy Parkway
North Robert, KS 42070",Efectivo., Entregado,Producto defectuoso,88
  19,professor,Lindaport ,individual,2500 ,13  ,2023-02-09,_Juan Manning,karaware@example.net,621-875-1265x11205,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta_,En camino, ,  87
30 ,operation,South!Timothyberg,.TV, 1300,7  , 2023-03-13,Cynthia Hayes, edward94@example.org,?2661673098,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,*Entregado, Producto defectuoso,54
13  ,professor,South Thomas ,whom,1500 ,21  ,2023-07-25,Dr. Monica Woods,hornebeth@example.com,641-800-6599x2234,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,*Entregado,Producto defectuoso, 4
16 ,just,East  Josephland,grow,  300,11,2023-01-04,Jennifer Holmes,briangonzales@example.net,(475)336-0709x87999,"_18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Tarjeta,Entregado,Producto defectuoso,54
6 ,song,Port Kelly, finish, 1300,7 ,2023-01-04,Andrew Mitchell*,rdaugherty@example.net?,525-194-7529,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,_Producto defectuoso,83  
8,_trade,Port Alexachester,much,300 ,22 ,2023-02-09,Alan Bird,?paul02@example.com,491-474-2586,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso,39 
 17, door,Lindaport,industry, 2100,29 ,2023-01-04.,Alan Bird ,parkerandrew@example.org,?621-875-1265x11205,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,En camino,Producto!defectuoso,24  
29  ,owner,South Thomas,leader,  200,15  ,2023-07-10,Brittney*Guerra,cwilliams@example.com,(101)988-9703x8562,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,En camino,,  25
18  ,firm,East Janicemouth,rich,2600 ,12 ,2023-08-27,Daniel Garcia,rdaugherty@example.net,001-557-543-1910,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,Entregado,Producto defectuoso,42
  12,wait,Briannaport,whom,  900,11,2023-10-15,David  Scott,rdaugherty@example.net,641-800-6599x2234,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Producto defectuoso,  78
1  ,door_, Port Alexachester,grow_, 700,  23,2023-06-06_, Roger Stephens,ydavid@example.com,001-338-955-6200,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,*Producto defectuoso, 21
  14,staff,Valerietown,step*, 700,21  ,2023-09-13,Andrew Mitchell,krystalmcdaniel@example.org_,630-469-6433,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado,Producto defectuoso., 78
10 ,dog ,Vasquezborough,north,  300,  10,2023-07-15,Charles Williams,eric24@example.com,001-890-231-3672x1535,"30768 Louis Mill
Lake Carmen, LA 47934",?Efectivo,Entregado,Producto defectuoso,  28
11  ,under, North Brittney,pay, 900,  22,2023-05-05,Robert Bryant,cwilliams@example.com,001-557-543-1910,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo ,Entregado,*,  19
8,.professor,Port Alexachester?,_increase,2500 ,11,2023-03-13_,Alan Bird,edward94@example.org,339-100-4282x04920,"_283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,Entregado.,,19 
 6,if ,*East Josephland,popular,1100 ,8 ,2023-09-01*,Kelsey Lopez,parkerandrew@example.org,(314)325-7035x737,"403!Ashley!Mountains!Apt.!918
Nicholasberg,!MI!72538",_Efectivo,Entregado,Producto defectuoso,88
8,under,Susanton,finish, 200,22 ,?2023-11-20,?Sean Mitchell,rdaugherty@example.net,001-236-332-5014x39284,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,Entregado,Producto defectuoso*,74 
 28,food,Jodichester,at, 700, 23,2023-06-17,*Carla Orozco,vhill@example.org,280.504.6212,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,En!camino,Producto defectuoso, 78
16  ,home,Jessechester,matter, 2300, 14,2023-05-06,Kelsey!Lopez, sandersbeth@example.org,001-419-330-3873x87349,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937", Efectivo,En camino, Producto defectuoso,  19
9,education?,Andrewside,budget,2500  , 27,2022-12-04*,Kelsey!Lopez,paul49@example.net*,001-338-955-6200,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,Entregado,,25 
4 ,staff,*East Brittany,pay,700  ,11,2023-06-06,Jessica  Davis,paul49@example.net_,509.821.0932x647,"37970  Hudson  Falls
Downshaven,  PA  58533",Efectivo ,Entregado,Producto defectuoso,42
  22,dog,South Timothyberg,north, 800,  26,2023-06-06,Mark Mays.,paul49@example.net.,621-875-1265x11205,"22214?Janet?Plaza?Suite?903
West?Christopherside,?DC?40075",Efectivo,En camino.,_,24 
 17,if,Port Alexachester,individual,200 ,21 ,2023-07-08,Lisa Stafford,ydavid@example.com,(314)325-7035x737,"?664 Berger Rapid
South Suzanne, WV 68526",Efectivo,En camino_,Producto defectuoso?,74  
13 ,six_,East!Jonathan,grow,  2300,  22,2023-11-20,Dr. Monica Woods,cwilliams@example.com,525-194-7529,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,En camino*,?,42
 28,administration*,Courtneymouth,much., 2300,11,2023-11-20,Samantha Parker,schmidtkrystal@example.org_,280.504.6212*,"0827*Jill*Cape*Suite*299
Angieport,*DC*15542",Efectivo,Entregado,.Producto defectuoso, 78
28 ,*create,Susanton,popular*,800  ,11,2023-11-20 ,Lisa Stafford,ydavid@example.com,369.774.6572x373,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,En camino,,78  
26 ,choice, North Thomastown,_pay,700  ,  30,2023-04-14,Juan Manning,harperdanielle@example.net,641-800-6599x2234," 848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado,Producto defectuoso,43 
 26,focus,?Nguyenshire,.increase,2100  ,23 ,2023-09-01,Angela Taylor,wliu@example.net,557.193.8141,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,En camino,Producto defectuoso?,  49
28 ,just,North Thomastown ,say,  1500,  24,2022-12-04,Dr. Monica Woods,lweaver@example.org,001-594-337-5421x87814,"233!Peterson!Canyon
Tranmouth,!ND!40770",Efectivo*,_Entregado,Producto defectuoso,83 
15,kitchen ,Port Alexachester,.leg,200  ,10  ,2023-11-20,Kelsey Lopez,dhuber@example.com ,001-594-337-5421x87814,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,,55  
6 ,song,Lake Juan,set,1300  ,  29,2023-03-13,Karl Cardenas,estesjon@example.org,001-419-330-3873x87349,"233 Peterson Canyon
Tranmouth, ND 40770?",Efectivo, En camino,Producto defectuoso,42
  26,strategy,Trujillofort,leader,300  ,22  ,2023-06-21,Angela Taylor,cwilliams@example.com,280.504.6212,"025 Billy Row
Lisaside, AR 96338",.Efectivo,Entregado,Producto defectuoso*,54
  21,administration,South!Thomas,movement,700  ,  18,2023-03-22,David Scott ,sandersbeth@example.org,369.774.6572x373,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,Entregado,Producto*defectuoso,  4
7  ,*education,Jessechester,grow?,800 ,  24, 2023-08-17,David Norton,rdaugherty@example.net,*339-100-4282x04920,"2644?Gonzalez?Mills?Apt.?856
Port?Frank,?IN?25816",Tarjeta,Entregado,Producto defectuoso,25 
29  ,create,West!Charles,north, 700,29 ,2023-08-27,?Carla Orozco,matthew29@example.com,001-096-236-8217,".915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,En camino,Producto defectuoso*, 74
  3,owner,Kevinton,exist.,900  , 7,*2023-03-13,?David Norton,ydavid@example.com,(612)821-1834x900,"03346 Tony Spring Apt. 633
Ericberg, AK 73272*",Tarjeta?,Entregado,Producto defectuoso*, 83
27,base,Jessechester,*increase,  300,11,2023-08-13,Roger Stephens,powersjimmy?example.org,491-474-2586,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,_En camino,Producto defectuoso,  12
  28,food,Lindaport,.industry,300 ,30 ,2023-01-04,Mark Mays*,rbrown@example.org,848-723-3346,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,_Entregado,Producto defectuoso,  36
 23,owner,Milesburgh,group, 300, 21,2022-12-04,_Andrew Mitchell,hornebeth*example.com,_+1-105-592-6193x7727,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",_Tarjeta,Entregado,Producto defectuoso,  38
3 ,involve,.Port Kelly,?pay, 1300,8 ,2023-10-15*,Samantha  Hodges,lharmon@example.net ,641-800-6599x2234,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,En camino,, 25
  22,if.,North*Brittney,*finish,2400 ,9,2023-11-20_,David Scott,matthew29?example.com,339-100-4282x04920,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,En camino,Producto defectuoso?,49 
  30,wait,Kevinton,spring, 2400,  30,2023-10-15,Susan Harvey,vhill@example.org,001-096-236-8217,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado ,., 21
13  , education,Lindaport,grow,  1100,28  ,2023-11-20,Mark Mays,_sandersbeth@example.org,870-860-8083x698,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,En!camino,Producto defectuoso,42
15,kitchen,Lake Juan*,exist*,300 ,12 ,2023-05-06_,Daniel Garcia,matthew29?example.com,848-723-3346,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Producto defectuoso, 53
9,professor,Jodichester?,set,  300, 16,2023-08-27,Juan Manning,lharmon@example.net,(314)325-7035x737,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,_Producto defectuoso,  38
